query_id,match_id,contact_score
tr|A0A1E3M7L2|A0A1E3M7L2_ACIBA,tr|A0A1E3M9E0|A0A1E3M9E0_ACIBA,0.998046875
tr|V5VAY8|V5VAY8_ACIBA,tr|V5VE65|V5VE65_ACIBA,0.8984375
tr|V5VH86|V5VH86_ACIBA,tr|A0A1E3M4V1|A0A1E3M4V1_ACIBA,0.8984375
tr|A0A086HZU3|A0A086HZU3_ACIBA,tr|V5V9F4|V5V9F4_ACIBA,0.8974609375
tr|V5VBL5|V5VBL5_ACIBA,tr|V5VFI2|V5VFI2_ACIBA,0.89697265625
tr|A0A059ZV46|A0A059ZV46_ACIBA,tr|A0A1E3M630|A0A1E3M630_ACIBA,0.89697265625
tr|V5V9P8|V5V9P8_ACIBA,tr|A0A059ZGU8|A0A059ZGU8_ACIBA,0.89697265625
tr|V5VB41|V5VB41_ACIBA,tr|A0A059ZM74|A0A059ZM74_ACIBA,0.89599609375
tr|A0A5P1UNA0|A0A5P1UNA0_ACIBA,tr|A0A1E3M630|A0A1E3M630_ACIBA,0.892578125
tr|A0A1E3M5Z6|A0A1E3M5Z6_ACIBA,tr|V5VE65|V5VE65_ACIBA,0.892578125
tr|V5VBX7|V5VBX7_ACIBA,tr|V5VC03|V5VC03_ACIBA,0.892578125
tr|V5VFJ3|V5VFJ3_ACIBA,tr|V5VE65|V5VE65_ACIBA,0.892578125
tr|A0A098SM27|A0A098SM27_ACIBA,tr|V5VAY8|V5VAY8_ACIBA,0.89013671875
tr|A0A1E3M4P4|A0A1E3M4P4_ACIBA,tr|A0A1E3M5S4|A0A1E3M5S4_ACIBA,0.8896484375
tr|A0A1E3M4P4|A0A1E3M4P4_ACIBA,tr|V5VAY8|V5VAY8_ACIBA,0.88525390625
tr|A0A098SM27|A0A098SM27_ACIBA,tr|V5VDA7|V5VDA7_ACIBA,0.8828125
tr|A0A1E3M4P4|A0A1E3M4P4_ACIBA,tr|A0A077GN97|A0A077GN97_ACIBA,0.88232421875
tr|V5VBL5|V5VBL5_ACIBA,tr|A0A077GN97|A0A077GN97_ACIBA,0.88232421875
tr|V5V842|V5V842_ACIBA,tr|V5V940|V5V940_ACIBA,0.8818359375
tr|A0A1E3M844|A0A1E3M844_ACIBA,tr|A0A0D5YLM2|A0A0D5YLM2_ACIBA,0.88134765625
tr|V5VBL5|V5VBL5_ACIBA,tr|A0A1E3M5S4|A0A1E3M5S4_ACIBA,0.880859375
tr|A0A1E3M728|A0A1E3M728_ACIBA,tr|A0A1E3M772|A0A1E3M772_ACIBA,0.87939453125
tr|A0A1E3M1Q1|A0A1E3M1Q1_ACIBA,tr|A0A1E3M3T6|A0A1E3M3T6_ACIBA,0.87890625
tr|A0A059ZCX7|A0A059ZCX7_ACIBA,tr|A0A059ZHD8|A0A059ZHD8_ACIBA,0.876953125
tr|A0A1E3M4P4|A0A1E3M4P4_ACIBA,tr|V5VDA7|V5VDA7_ACIBA,0.87646484375
tr|V5VCX9|V5VCX9_ACIBA,tr|G1C6Z8|G1C6Z8_ACIBA,0.87451171875
tr|A0A1E3M5K2|A0A1E3M5K2_ACIBA,tr|A0A1E3M404|A0A1E3M404_ACIBA,0.87451171875
tr|V5VBR5|V5VBR5_ACIBA,tr|A0A1E3M5S4|A0A1E3M5S4_ACIBA,0.8740234375
tr|V5VH86|V5VH86_ACIBA,tr|A0A1E3M9J9|A0A1E3M9J9_ACIBA,0.8740234375
tr|V5VFJ3|V5VFJ3_ACIBA,tr|A0A098SM27|A0A098SM27_ACIBA,0.87353515625
tr|V5VGE5|V5VGE5_ACIBA,tr|V5VG25|V5VG25_ACIBA,0.87255859375
tr|A0A059ZJ19|A0A059ZJ19_ACIBA,tr|A0A098SGG9|A0A098SGG9_ACIBA,0.87158203125
tr|A0A1E3M5S5|A0A1E3M5S5_ACIBA,tr|A0A098SM27|A0A098SM27_ACIBA,0.87109375
tr|V5V9P8|V5V9P8_ACIBA,tr|A0A1E3MBS1|A0A1E3MBS1_ACIBA,0.87060546875
tr|A0A1E3M641|A0A1E3M641_ACIBA,tr|A0A1E3M728|A0A1E3M728_ACIBA,0.86767578125
tr|Q5DL40|Q5DL40_ACIBA,tr|V5VB15|V5VB15_ACIBA,0.86767578125
tr|V5VHU3|V5VHU3_ACIBA,tr|V5VG26|V5VG26_ACIBA,0.86669921875
tr|V5VBL5|V5VBL5_ACIBA,tr|A0A1E3M5Y0|A0A1E3M5Y0_ACIBA,0.8662109375
tr|A0A1E3M4P4|A0A1E3M4P4_ACIBA,tr|V5VFJ3|V5VFJ3_ACIBA,0.865234375
tr|V5VG30|V5VG30_ACIBA,tr|V5VG32|V5VG32_ACIBA,0.865234375
tr|A0A1E3M5S4|A0A1E3M5S4_ACIBA,tr|A0A1E3M2W1|A0A1E3M2W1_ACIBA,0.86474609375
tr|V5V9N8|V5V9N8_ACIBA,tr|V5V9M8|V5V9M8_ACIBA,0.8642578125
tr|V5VAP2|V5VAP2_ACIBA,tr|V5VH86|V5VH86_ACIBA,0.8642578125
tr|A0A1E3MAU0|A0A1E3MAU0_ACIBA,tr|V5VGM8|V5VGM8_ACIBA,0.86376953125
tr|V5VA37|V5VA37_ACIBA,tr|V5VGE4|V5VGE4_ACIBA,0.86328125
tr|V5VIQ8|V5VIQ8_ACIBA,tr|V5V9J7|V5V9J7_ACIBA,0.86328125
tr|A0A1E3MBE7|A0A1E3MBE7_ACIBA,tr|A0A1E3MBH2|A0A1E3MBH2_ACIBA,0.86279296875
tr|V5VCD9|V5VCD9_ACIBA,tr|V5VG96|V5VG96_ACIBA,0.8623046875
tr|V5VBE6|V5VBE6_ACIBA,tr|V5VBX7|V5VBX7_ACIBA,0.86181640625
tr|V5VGE5|V5VGE5_ACIBA,tr|V5VHU3|V5VHU3_ACIBA,0.861328125
tr|A0A1E3M3K9|A0A1E3M3K9_ACIBA,tr|A0A059ZGV9|A0A059ZGV9_ACIBA,0.85986328125
tr|A0A098SM27|A0A098SM27_ACIBA,tr|A0A1E3M3J4|A0A1E3M3J4_ACIBA,0.8583984375
tr|V5VHU8|V5VHU8_ACIBA,tr|A0A098SGG9|A0A098SGG9_ACIBA,0.8583984375
tr|V5V944|V5V944_ACIBA,tr|V5VCN4|V5VCN4_ACIBA,0.857421875
tr|V5VG32|V5VG32_ACIBA,tr|A0A098SGG9|A0A098SGG9_ACIBA,0.85693359375
tr|V5VG36|V5VG36_ACIBA,tr|A0A098SGG9|A0A098SGG9_ACIBA,0.8564453125
tr|A0A1E3M630|A0A1E3M630_ACIBA,tr|A0A1E3M7X4|A0A1E3M7X4_ACIBA,0.85546875
tr|A0A0G4QSW7|A0A0G4QSW7_ACIBA,tr|A0A059ZQ79|A0A059ZQ79_ACIBA,0.85546875
tr|V5VGI6|V5VGI6_ACIBA,tr|V5VGE5|V5VGE5_ACIBA,0.8544921875
tr|V5VAG5|V5VAG5_ACIBA,tr|V5V957|V5V957_ACIBA,0.85205078125
tr|A0A077GN97|A0A077GN97_ACIBA,tr|A0A335FV52|A0A335FV52_ACIBA,0.85205078125
tr|A0A5P1UNA0|A0A5P1UNA0_ACIBA,tr|A0A1E3M7X4|A0A1E3M7X4_ACIBA,0.85205078125
tr|A0A1E3M1T3|A0A1E3M1T3_ACIBA,tr|A0A1E3M1Q1|A0A1E3M1Q1_ACIBA,0.8486328125
tr|Q5DL40|Q5DL40_ACIBA,tr|V5VAY8|V5VAY8_ACIBA,0.84716796875
tr|V5VGR2|V5VGR2_ACIBA,tr|V5VG96|V5VG96_ACIBA,0.8466796875
tr|A0A1E3M5M9|A0A1E3M5M9_ACIBA,tr|A0A059ZQ79|A0A059ZQ79_ACIBA,0.84619140625
tr|A0A059ZV46|A0A059ZV46_ACIBA,tr|A0A5P1UNA0|A0A5P1UNA0_ACIBA,0.84619140625
tr|A0A081H968|A0A081H968_ACIBA,tr|V5VBV8|V5VBV8_ACIBA,0.84619140625
tr|V5VBL5|V5VBL5_ACIBA,tr|V5VAY8|V5VAY8_ACIBA,0.84423828125
tr|A0A059ZGZ2|A0A059ZGZ2_ACIBA,tr|V5VFS5|V5VFS5_ACIBA,0.84375
tr|A0A077GN97|A0A077GN97_ACIBA,tr|A0A1E3M5M9|A0A1E3M5M9_ACIBA,0.84326171875
tr|A0A086I1Y6|A0A086I1Y6_ACIBA,tr|V5VAD3|V5VAD3_ACIBA,0.84228515625
tr|V5V9G4|V5V9G4_ACIBA,tr|A0A059ZGV9|A0A059ZGV9_ACIBA,0.841796875
tr|V5VGI6|V5VGI6_ACIBA,tr|A0A0D5YLM2|A0A0D5YLM2_ACIBA,0.841796875
tr|A0A059ZJ19|A0A059ZJ19_ACIBA,tr|V5VHU8|V5VHU8_ACIBA,0.8408203125
tr|A0A098SM27|A0A098SM27_ACIBA,tr|V5VJG0|V5VJG0_ACIBA,0.8408203125
tr|V5V9I6|V5V9I6_ACIBA,tr|V5V944|V5V944_ACIBA,0.84033203125
tr|A0A1E3M5S4|A0A1E3M5S4_ACIBA,tr|A0A335FV52|A0A335FV52_ACIBA,0.83984375
tr|A0A098SM27|A0A098SM27_ACIBA,tr|A0A1E3M5H2|A0A1E3M5H2_ACIBA,0.83935546875
tr|A0A1E3M4P4|A0A1E3M4P4_ACIBA,tr|V5VFI2|V5VFI2_ACIBA,0.83837890625
tr|V5VC90|V5VC90_ACIBA,tr|V5VFI2|V5VFI2_ACIBA,0.83837890625
tr|A0A0D5YK69|A0A0D5YK69_ACIBA,tr|V5VHR7|V5VHR7_ACIBA,0.837890625
tr|V5VAY8|V5VAY8_ACIBA,tr|A0A335FV52|A0A335FV52_ACIBA,0.8369140625
tr|A0A0G4QSW7|A0A0G4QSW7_ACIBA,tr|V5VAY8|V5VAY8_ACIBA,0.83642578125
tr|V5VDA7|V5VDA7_ACIBA,tr|A0A0G4QSW7|A0A0G4QSW7_ACIBA,0.83544921875
tr|A0A1E3M8I3|A0A1E3M8I3_ACIBA,tr|A0A077GN97|A0A077GN97_ACIBA,0.83447265625
tr|A0A1E3M3M8|A0A1E3M3M8_ACIBA,tr|A0A1E3M5S4|A0A1E3M5S4_ACIBA,0.833984375
tr|A0A1E3M8I3|A0A1E3M8I3_ACIBA,tr|A0A1E3M5Y0|A0A1E3M5Y0_ACIBA,0.8330078125
tr|A0A1E3M1Q1|A0A1E3M1Q1_ACIBA,tr|V5VDT3|V5VDT3_ACIBA,0.83154296875
tr|V5V975|V5V975_ACIBA,tr|V5VAM3|V5VAM3_ACIBA,0.8310546875
tr|A0A335FV52|A0A335FV52_ACIBA,tr|A0A1E3M5Y0|A0A1E3M5Y0_ACIBA,0.8310546875
tr|V5VBR5|V5VBR5_ACIBA,tr|V5VAY8|V5VAY8_ACIBA,0.8310546875
tr|V5VBL5|V5VBL5_ACIBA,tr|V5VHK1|V5VHK1_ACIBA,0.828125
tr|A0A1A9L379|A0A1A9L379_ACIBA,tr|A0A241ZFM7|A0A241ZFM7_ACIBA,0.82763671875
tr|A0A1E3M2N7|A0A1E3M2N7_ACIBA,tr|A0A098SM27|A0A098SM27_ACIBA,0.82763671875
tr|V5VBR5|V5VBR5_ACIBA,tr|V5VDA7|V5VDA7_ACIBA,0.8271484375
tr|A0A5P1UNA0|A0A5P1UNA0_ACIBA,tr|A0A335FV52|A0A335FV52_ACIBA,0.82568359375
tr|V5VBL5|V5VBL5_ACIBA,tr|A0A1E3M5S5|A0A1E3M5S5_ACIBA,0.8251953125
tr|V5VBL5|V5VBL5_ACIBA,tr|A0A1E3M5Z6|A0A1E3M5Z6_ACIBA,0.82470703125
tr|A0A077GN97|A0A077GN97_ACIBA,tr|A0A1E3M3M8|A0A1E3M3M8_ACIBA,0.82373046875
tr|A0A1E3M2W1|A0A1E3M2W1_ACIBA,tr|V5VHK1|V5VHK1_ACIBA,0.8232421875
tr|A0A335FV52|A0A335FV52_ACIBA,tr|V5VDA7|V5VDA7_ACIBA,0.8232421875
tr|V5VFS5|V5VFS5_ACIBA,tr|V5VHN5|V5VHN5_ACIBA,0.82275390625
tr|V5VHT4|V5VHT4_ACIBA,tr|V5VHK1|V5VHK1_ACIBA,0.822265625
tr|V5VBE6|V5VBE6_ACIBA,tr|V5VC03|V5VC03_ACIBA,0.82177734375
tr|A0A1E3M8I3|A0A1E3M8I3_ACIBA,tr|A0A1E3M5S5|A0A1E3M5S5_ACIBA,0.8212890625
tr|V5VHK1|V5VHK1_ACIBA,tr|A0A098SM27|A0A098SM27_ACIBA,0.81982421875
tr|V5VAY8|V5VAY8_ACIBA,tr|A0A1E3M5M9|A0A1E3M5M9_ACIBA,0.81884765625
tr|V5VG36|V5VG36_ACIBA,tr|V5VG30|V5VG30_ACIBA,0.81787109375
tr|A0A098SM27|A0A098SM27_ACIBA,tr|A0A1E3M3N5|A0A1E3M3N5_ACIBA,0.8173828125
tr|A0A1E3M404|A0A1E3M404_ACIBA,tr|A0A1E3M348|A0A1E3M348_ACIBA,0.81689453125
tr|V5VB35|V5VB35_ACIBA,tr|V5VAI5|V5VAI5_ACIBA,0.81689453125
tr|A0A1E3M8I3|A0A1E3M8I3_ACIBA,tr|A0A1E3M5S4|A0A1E3M5S4_ACIBA,0.81689453125
tr|V5VHI9|V5VHI9_ACIBA,tr|V5V989|V5V989_ACIBA,0.81640625
tr|V5VAT0|V5VAT0_ACIBA,tr|V5VAR4|V5VAR4_ACIBA,0.81591796875
tr|A0A1E3MAZ9|A0A1E3MAZ9_ACIBA,tr|V5VAD8|V5VAD8_ACIBA,0.8154296875
tr|A0A1E3M4P4|A0A1E3M4P4_ACIBA,tr|A0A1E3M5Y0|A0A1E3M5Y0_ACIBA,0.8154296875
tr|A0A1E3M728|A0A1E3M728_ACIBA,tr|A0A1E3M5X7|A0A1E3M5X7_ACIBA,0.81494140625
tr|V5VB39|V5VB39_ACIBA,tr|A0A059ZHD8|A0A059ZHD8_ACIBA,0.81396484375
tr|V5VG25|V5VG25_ACIBA,tr|V5VG32|V5VG32_ACIBA,0.81396484375
tr|A0A059ZIX1|A0A059ZIX1_ACIBA,tr|A0A0D8FGA4|A0A0D8FGA4_ACIBA,0.8134765625
tr|A0A077GGD9|A0A077GGD9_ACIBA,tr|V5VC90|V5VC90_ACIBA,0.81298828125
tr|V5VH51|V5VH51_ACIBA,tr|V5VC16|V5VC16_ACIBA,0.8125
tr|V5VBR5|V5VBR5_ACIBA,tr|V5VFI2|V5VFI2_ACIBA,0.8125
tr|A0A1E3M5S5|A0A1E3M5S5_ACIBA,tr|A0A0G4QSW7|A0A0G4QSW7_ACIBA,0.8115234375
tr|A0A1E3M5S5|A0A1E3M5S5_ACIBA,tr|V5VE65|V5VE65_ACIBA,0.810546875
tr|A0A335FV52|A0A335FV52_ACIBA,tr|A0A1E3M2N7|A0A1E3M2N7_ACIBA,0.810546875
tr|A0A1E3M856|A0A1E3M856_ACIBA,tr|A0A1E3M8I3|A0A1E3M8I3_ACIBA,0.810546875
tr|V5VHF8|V5VHF8_ACIBA,tr|V5VDL9|V5VDL9_ACIBA,0.8095703125
tr|A0A335FV52|A0A335FV52_ACIBA,tr|A0A1E3M856|A0A1E3M856_ACIBA,0.80859375
tr|A0A1E3M772|A0A1E3M772_ACIBA,tr|A0A059ZKT7|A0A059ZKT7_ACIBA,0.80859375
tr|V5VJG0|V5VJG0_ACIBA,tr|V5VE65|V5VE65_ACIBA,0.80712890625
tr|Q5DL40|Q5DL40_ACIBA,tr|V5VFJ3|V5VFJ3_ACIBA,0.80712890625
tr|A0A077GN97|A0A077GN97_ACIBA,tr|A0A1E3M2W1|A0A1E3M2W1_ACIBA,0.80615234375
tr|A0A1E3M2J2|A0A1E3M2J2_ACIBA,tr|A0A1E3M2H6|A0A1E3M2H6_ACIBA,0.8056640625
tr|A0A1E3M2N7|A0A1E3M2N7_ACIBA,tr|A0A1E3M5M9|A0A1E3M5M9_ACIBA,0.80517578125
tr|V5VC90|V5VC90_ACIBA,tr|A0A1E3M5Y0|A0A1E3M5Y0_ACIBA,0.8046875
tr|V5VAY8|V5VAY8_ACIBA,tr|A0A1E3M3L6|A0A1E3M3L6_ACIBA,0.8046875
